time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
8600,2021-09-06 02:48:06,0,0,11.154856,,,28.865367721592,12.467192,0,0,7,0,12.229,28.865367721592,11.154856,0.223694,0,0,0,0,350, -0.2, -0.9,0,0,1024,1024,1024,1024,268,0,96,4.134,4.136,4.085,0,0,0,7.056,77.36,28.865367721592,11.154856,6,P-GPS,
8700,2021-09-06 02:48:06,0,0,11.154856,,,28.865367721592,12.467192,0,0,7,0,12.229,28.865367721592,11.154856,0.223694,0,0,0,0,350, -0.2, -1,0,0,1024,1024,1024,1024,268,0,96,4.134,4.136,4.085,0,0,0,7.056,77.36,28.865367721592,11.154856,6,P-GPS,
8800,2021-09-06 02:48:06,0,0,11.154856,,,28.865367721592,12.467192,0,0,7,0,12.229,28.865367721592,11.154856,0.223694,0,0,0,0,350, -0.2, -1,0,0,1024,1024,1024,1024,268,0,96,4.134,4.136,4.085,0,0,0,7.056,77.36,28.865367721592,11.154856,6,P-GPS,
8900,2021-09-06 02:48:06,0,0,11.154856,,,28.865367721592,12.139108,0,0,7,0,12.229,28.865367721592,11.154856,0.223694,0,0,0,0,350, -0.1, -0.8,0,0,1024,1024,1024,1024,268,0,96,4.134,4.136,4.085,0,0,0,7.056,77.36,28.865367721592,11.154856,6,P-GPS,
9000,2021-09-06 02:48:07,0,0,10.826772,,,28.537283721592,12.139108,0,0,7,0,12.229,28.865367721592,11.154856,0.223694,0,0,0,0,350, -0.2, -0.7,0,0,1024,1024,1024,1024,268,0,96,4.134,4.136,4.085,0,0,0,7.056,77.36,28.537283721592,10.826772,6,P-GPS,
9100,2021-09-06 02:48:07,0,0,10.826772,,,28.537283721592,12.467192,0,0,7,0,12.229,28.865367721592,11.154856,0.223694,0,0,0,0,349.9, -0.3, -0.6,0,0,1024,1024,1024,1024,268,0,96,4.134,4.136,4.085,0,0,0,7.056,77.36,28.537283721592,10.826772,6,P-GPS,
9200,2021-09-06 02:48:07,0,0,10.826772,,,28.537283721592,12.139108,0,0,7,0,12.229,28.865367721592,11.154856,0.223694,0,0,0,0,349.9, -0.3, -0.6,0,0,1024,1024,1024,1024,268,0,96,4.134,4.136,4.085,0,0,0,7.056,77.36,28.537283721592,10.826772,6,P-GPS,
9300,2021-09-06 02:48:07,0,0,10.826772,,,28.537283721592,12.139108,0,0,7,0,12.42,28.865367721592,11.154856,0.223694,0,0,0,0,350, -0.5, -0.7,0,0,1024,1024,1024,1024,268,0,96,4.113,4.116,4.113,0,0,0,6.025,77.54,28.537283721592,10.826772,6,P-GPS,
9400,2021-09-06 02:48:07,0,0,10.826772,,,28.537283721592,12.139108,0,0,7,0,12.42,28.865367721592,11.154856,0.223694,0,0,0,0,350, -0.6, -0.7,0,0,1024,1024,1024,1024,268,0,96,4.113,4.116,4.113,0,0,0,6.025,77.54,28.537283721592,10.826772,6,P-GPS,
9500,2021-09-06 02:48:07,0,0,10.826772,,,28.537283721592,12.139108,0,0,7,0,12.42,28.865367721592,11.154856,0.223694,0,0,0,0,350, -0.6, -0.7,0,0,1024,1024,1024,1024,268,0,96,4.113,4.116,4.113,0,0,0,6.025,77.54,28.537283721592,10.826772,6,P-GPS,
9600,2021-09-06 02:48:07,0,0,10.826772,,,28.537283721592,12.139108,0,0,7,0,12.42,28.865367721592,11.154856,0.223694,0,0,0,0,350, -0.6, -0.6,0,0,1024,1024,1024,1024,268,0,96,4.113,4.116,4.113,0,0,0,6.025,77.54,28.537283721592,10.826772,6,P-GPS,
9700,2021-09-06 02:48:07,0,0,10.826772,,,28.537283721592,11.811024,0,0,7,0,12.42,28.865367721592,11.154856,0.223694,0,0,0,0,350, -0.6, -0.4,0,0,1024,1024,1024,1024,268,0,96,4.113,4.116,4.113,0,0,0,6.025,77.54,28.537283721592,10.826772,6,P-GPS,
9800,2021-09-06 02:48:07,0,0,10.826772,,,28.537283721592,12.139108,0,0,7,0,12.42,28.865367721592,11.154856,0.223694,0,0,0,0,350.1, -0.7, -0.4,0,0,1024,1024,1024,1024,268,0,96,4.113,4.116,4.113,0,0,0,6.025,77.54,28.537283721592,10.826772,6,P-GPS,
9900,2021-09-06 02:48:07,0,0,10.826772,,,28.537283721592,11.811024,0,0,7,0,12.42,28.865367721592,11.154856,0.223694,0,0,0,0,350.1, -0.8, -0.3,0,0,1024,1024,1024,1024,268,0,96,4.113,4.116,4.113,0,0,0,6.025,77.54,28.537283721592,10.826772,6,P-GPS,
10000,2021-09-06 02:48:08,0,0,10.826772,,,28.537283721592,11.811024,0,0,7,0,12.42,28.865367721592,11.154856,0.223694,0,0,0,0,350, -0.8, -0.3,0,0,1024,1024,1024,1024,268,0,96,4.113,4.116,4.113,0,0,0,6.025,77.54,28.537283721592,10.826772,6,P-GPS,
10100,2021-09-06 02:48:08,0,0,10.826772,,,28.537283721592,11.811024,0,0,7,0,12.42,28.865367721592,11.154856,0.223694,0,0,0,0,350, -0.8, -0.3,0,0,1024,1024,1024,1024,268,0,96,4.113,4.116,4.113,0,0,0,6.025,77.54,28.537283721592,10.826772,6,P-GPS,
10200,2021-09-06 02:48:08,0,0,10.826772,,,28.537283721592,12.139108,0,0,7,0,12.42,28.865367721592,11.154856,0.223694,0,0,0,0,350, -0.7, -0.4,0,0,1024,1024,1024,1024,268,0,96,4.113,4.116,4.113,0,0,0,6.025,77.54,28.537283721592,10.826772,6,P-GPS,
10300,2021-09-06 02:48:08,0,0,10.826772,,,28.537283721592,11.811024,0,0,7,0,12.33,28.865367721592,11.154856,0.223694,0,0,0,0,350, -0.6, -0.4,0,0,1024,1024,1024,1024,268,0,96,4.107,4.11,4.109,0,0,0,6.753,77.54,28.537283721592,10.826772,6,P-GPS,
10400,2021-09-06 02:48:08,0,0,10.826772,,,28.537283721592,11.811024,0,0,7,0,12.33,28.865367721592,11.154856,0.223694,0,0,0,0,349.9, -0.6, -0.3,0,0,1024,1024,1024,1024,268,0,96,4.107,4.11,4.109,0,0,0,6.753,77.54,28.537283721592,10.826772,6,P-GPS,
10500,2021-09-06 02:48:08,0,0,10.826772,,,28.537283721592,11.811024,0,0,7,0,12.33,28.865367721592,11.154856,0.223694,0,0,0,0,349.9, -0.6, -0.5,0,0,1024,1024,1024,1024,268,0,96,4.107,4.11,4.109,0,0,0,6.753,77.54,28.537283721592,10.826772,6,P-GPS,
10600,2021-09-06 02:48:08,0,0,10.826772,,,28.537283721592,11.811024,0,0,7,0,12.33,28.865367721592,11.154856,0.223694,0,0,0,0,350, -0.6, -0.8,0,0,1024,1024,1024,1024,268,0,96,4.107,4.11,4.109,0,0,0,6.753,77.54,28.537283721592,10.826772,6,P-GPS,
10700,2021-09-06 02:48:08,0,0,10.826772,,,28.537283721592,11.811024,0,0,7,0,12.33,28.865367721592,11.154856,0.223694,0,0,0,0,350, -0.7, -0.9,0,0,1024,1024,1024,1024,268,0,96,4.107,4.11,4.109,0,0,0,6.753,77.54,28.537283721592,10.826772,6,P-GPS,
10800,2021-09-06 02:48:08,0,0,10.826772,,,28.537283721592,11.811024,0,0,7,0,12.33,28.865367721592,11.154856,0.223694,0,0,0,0,350, -0.8, -0.7,0,0,1024,1024,1024,1024,268,0,96,4.107,4.11,4.109,0,0,0,6.753,77.54,28.537283721592,10.826772,6,P-GPS,
10900,2021-09-06 02:48:08,0,0,10.826772,,,28.537283721592,11.811024,0,0,10,0,12.33,28.865367721592,11.154856,0.223694,0,0,0,0,350.1, -0.8, -0.5,0,0,1024,1024,1024,1024,268,0,96,4.107,4.11,4.109,0,0,0,6.753,77.54,28.537283721592,10.826772,6,P-GPS,
11000,2021-09-06 02:48:09,0,0,10.826772,,,28.537283721592,11.811024,0,0,10,0,12.33,28.865367721592,11.154856,0.223694,0,0,0,0,350.1, -0.7, -0.6,0,0,1024,1024,1024,1024,268,0,96,4.107,4.11,4.109,0,0,0,6.753,77.54,28.537283721592,10.826772,6,P-GPS,
11100,2021-09-06 02:48:09,0,0,10.826772,,,28.537283721592,11.811024,0,0,10,0,12.33,28.865367721592,11.154856,0.223694,0,0,0,0,350.1, -0.7, -0.7,0,0,1024,1024,1024,1024,268,0,96,4.107,4.11,4.109,0,0,0,6.753,77.54,28.537283721592,10.826772,6,P-GPS,
11200,2021-09-06 02:48:09,0,0,10.826772,,,28.537283721592,11.811024,0,0,10,0,12.33,28.865367721592,11.154856,0.223694,0,0,0,0,350.1, -0.6, -0.8,0,0,1024,1024,1024,1024,268,0,96,4.107,4.11,4.109,0,0,0,6.753,77.54,28.537283721592,10.826772,6,P-GPS,
11300,2021-09-06 02:48:09,0,0,10.826772,,,28.537283721592,11.811024,0,0,10,0,12.311,28.865367721592,11.154856,0.223694,0,0,0,0,350.1, -0.7, -0.8,0,0,1024,1024,1024,1024,268,0,96,4.104,4.106,4.105,0,0,0,6.847,77.54,28.537283721592,10.826772,6,P-GPS,
11400,2021-09-06 02:48:09,0,0,10.826772,,,28.537283721592,11.811024,0,0,10,0,12.311,28.865367721592,11.154856,0.223694,0,0,0,0,350, -0.8, -0.8,0,0,1024,1024,1024,1024,268,0,96,4.104,4.106,4.105,0,0,0,6.847,77.54,28.537283721592,10.826772,6,P-GPS,
11500,2021-09-06 02:48:09,0,0,10.826772,,,28.537283721592,11.811024,0,0,10,0,12.311,28.865367721592,11.154856,0.223694,0,0,0,0,350, -0.8, -1,0,0,1024,1024,1024,1024,268,0,96,4.104,4.106,4.105,0,0,0,6.847,77.54,28.537283721592,10.826772,6,P-GPS,
11600,2021-09-06 02:48:09,47.5726823268315,-122.626668724063,10.826772,10.826772,17.710511721592,28.537283721592,11.811024,0,0,10,0,12.311,28.865367721592,11.154856,0.223694,0,0,0,0,349.9, -0.9, -1.3,0,0,1024,1024,1024,1024,268,0,96,4.104,4.106,4.105,0,0,0,6.847,77.54,28.537283721592,10.826772,6,P-GPS,GPS signal weak (Max altitude 98 ft) GPS signal weak. Fly with caution. Aircraft in Altitude Zone. Max altitude set to 98 ft (Code: 30014)
11700,2021-09-06 02:48:09,47.5726823293534,-122.626668686453,10.826772,10.826772,17.710511721592,28.537283721592,11.811024,0,0.0093030514788,10,0,12.311,28.865367721592,11.154856,0.223694,0.0093030514788,0,0,0,349.9, -0.8, -1.4,0,0,1024,1024,1024,1024,268,0,96,4.104,4.106,4.105,0,0,0,6.847,77.54,28.537283721592,10.826772,6,P-GPS,
11800,2021-09-06 02:48:09,47.5726833153074,-122.626668228288,10.826772,10.7939636,17.743320121592,28.537283721592,11.811024,0,0.38073163948,10,0,12.311,28.865367721592,11.154856,0.223694,0.38073163948,0,0,0,349.9, -0.6, -1.4,0,0,1024,1024,1024,1024,268,0,96,4.104,4.106,4.105,0,0,0,6.847,77.54,28.537283721592,10.826772,6,P-GPS,
11900,2021-09-06 02:48:09,47.5726834009414,-122.626668161937,10.826772,10.7939636,17.743320121592,28.537283721592,11.811024,0,0.41559712616,10,0,12.311,28.865367721592,11.154856,0.223694,0.41559712616,0,0,0,349.9, -0.5, -1.5,0,0,1024,1024,1024,1024,268,0,96,4.104,4.106,4.105,0,0,0,6.847,77.54,28.537283721592,10.826772,6,P-GPS,
12000,2021-09-06 02:48:10,47.5726840495148,-122.626667660854,10.826772,10.7939636,17.743320121592,28.537283721592,11.811024,0,0.68083007428,10,0,12.311,28.865367721592,11.154856,0.223694,0.68083007428,0,0,0,349.9, -0.5, -1.5,0,0,1024,1024,1024,1024,268,0,96,4.104,4.106,4.105,0,0,0,6.847,77.54,28.537283721592,10.826772,6,P-GPS,
12100,2021-09-06 02:48:10,47.5726841834325,-122.626667568548,10.826772,10.7939636,17.743320121592,28.537283721592,12.139108,0,0.73467193952,10,0,12.311,28.865367721592,11.154856,0.223694,0.73467193952,0,0,0,349.9, -0.7, -1.4,0,0,1024,1024,1024,1024,268,0,96,4.104,4.106,4.105,0,0,0,6.847,77.54,28.537283721592,10.826772,6,P-GPS,
12200,2021-09-06 02:48:10,47.5726847240131,-122.626667164587,10.826772,10.7939636,17.743320121592,28.537283721592,12.139108,0,0.95514110668,10,0,12.311,28.865367721592,11.154856,0.223694,0.95514110668,0,0,0,350, -0.8, -1.3,0,0,1024,1024,1024,1024,268,0,96,4.104,4.106,4.105,0,0,0,6.847,77.54,28.537283721592,10.826772,6,P-GPS,
12300,2021-09-06 02:48:10,47.5726848967824,-122.626667049546,10.826772,10.7939636,17.743320121592,28.537283721592,12.139108,0,1.02424215876,10,2,12.305,28.865367721592,11.154856,0.223694,1.02424215876,0,0,0,350, -1, -1.3,0,0,1024,1024,1024,1024,268,0,96,4.103,4.105,4.103,0,0,0,6.845,77.54,28.537283721592,10.826772,6,P-GPS,
12400,2021-09-06 02:48:10,47.5726853565663,-122.626666695078,10.826772,10.7939636,17.743320121592,28.537283721592,12.139108,0,1.21298560312,10,2,12.305,28.865367721592,11.154856,0.223694,1.21298560312,0,0,0,350, -1.1, -0.9,0,0,1024,1024,1024,1024,268,0,96,4.103,4.105,4.103,0,0,0,6.845,77.54,28.537283721592,10.826772,6,P-GPS,
12500,2021-09-06 02:48:10,47.5726855675769,-122.626666560793,10.826772,10.7939636,17.743320121592,28.537283721592,12.139108,0,1.29675201,10,2,12.305,28.865367721592,11.154856,0.223694,1.29675201,0,0,0,350, -1.1, -0.7,0,0,1024,1024,1024,1024,268,0,96,4.103,4.105,4.103,0,0,0,6.845,77.54,28.537283721592,10.826772,6,P-GPS,
12600,2021-09-06 02:48:10,47.5726861443786,-122.626665728347,10.826772,10.7939636,17.743320121592,28.537283721592,12.139108,0,1.57598102156,10,2,12.305,28.865367721592,11.154856,0.223694,1.57598102156,0,0,0,350.1, -1.1, -0.8,0,0,1024,1024,1024,1024,268,0,96,4.103,4.105,4.103,0,0,0,6.845,77.54,28.537283721592,10.826772,6,P-GPS,
12700,2021-09-06 02:48:10,47.5726864080724,-122.626665513492,10.826772,10.7939636,17.743320121592,28.537283721592,12.139108,0,1.68575464712,10,2,12.305,28.865367721592,11.154856,0.223694,1.68575464712,0,0,0,350, -1, -1,0,0,1024,1024,1024,1024,268,0,96,4.103,4.105,4.103,0,0,0,6.845,77.54,28.537283721592,10.826772,6,P-GPS,
12800,2021-09-06 02:48:10,47.5726867815667,-122.626664906457,10.826772,10.7939636,17.743320121592,28.537283721592,12.139108,0,1.87740491572,10,2,12.305,28.865367721592,11.154856,0.223694,1.87740491572,0,0,0,350, -1, -0.9,0,0,1024,1024,1024,1024,268,0,96,4.103,4.105,4.103,0,0,0,6.845,77.54,28.537283721592,10.826772,6,P-GPS,
12900,2021-09-06 02:48:11,47.5726870744158,-122.626664641465,10.826772,10.7939636,17.743320121592,28.537283721592,12.139108,0,2.00255255752,11,2,12.305,28.865367721592,11.154856,0.223694,2.00255255752,0,0,0,350, -1, -0.8,0,0,1024,1024,1024,1024,268,0,96,4.103,4.105,4.103,0,0,0,6.845,77.54,28.537283721592,10.826772,6,P-GPS,
13000,2021-09-06 02:48:11,47.5726873705398,-122.626663952506,10.826772,10.7939636,17.743320121592,28.537283721592,12.139108,0,2.18306765516,11,2,12.305,28.865367721592,11.154856,0.223694,2.18306765516,0,0,0,350, -0.9, -0.8,0,0,1024,1024,1024,1024,268,0,96,4.103,4.105,4.103,0,0,0,6.845,77.54,28.537283721592,10.826772,6,P-GPS,
13100,2021-09-06 02:48:11,47.5726876808137,-122.626663626641,10.826772,10.7939636,17.743320121592,28.537283721592,12.139108,0,2.3216536176,11,2,12.305,28.865367721592,11.154856,0.223694,2.3216536176,0,0,0,350, -0.9, -0.9,0,0,1024,1024,1024,1024,268,0,96,4.103,4.105,4.103,0,0,0,6.845,77.54,28.537283721592,10.826772,6,P-GPS,
13200,2021-09-06 02:48:11,47.5726876813633,-122.626662978358,10.826772,10.7939636,17.743320121592,28.537283721592,12.139108,0,2.4117946966,11,2,12.305,28.865367721592,11.154856,0.223694,2.4117946966,0,0,0,350, -1, -0.9,0,0,1024,1024,1024,1024,268,0,96,4.103,4.105,4.103,0,0,0,6.845,77.54,28.537283721592,10.826772,6,P-GPS,
13300,2021-09-06 02:48:11,47.5726879806643,-122.626662599683,10.826772,10.7939636,17.743320121592,28.537283721592,12.139108,0,2.55493446496,11,2,12.303,28.865367721592,11.154856,0.223694,2.55493446496,0,0,0,350, -1, -1,0,0,1024,1024,1024,1024,268,0,96,4.098,4.101,4.099,0,0,0,6.764,77.72,28.537283721592,10.826772,6,P-GPS,
13400,2021-09-06 02:48:11,47.5726879357608,-122.62666207594,10.826772,10.7611552,17.776128521592,28.537283721592,12.139108,0,2.620242866,11,2,12.303,28.865367721592,11.154856,0.223694,2.620242866,0,0,0,350, -1, -1.1,0,0,1024,1024,1024,1024,268,0,96,4.098,4.101,4.099,0,0,0,6.764,77.72,28.537283721592,10.826772,6,P-GPS,
13500,2021-09-06 02:48:11,47.5726882150987,-122.626661662956,10.826772,10.7611552,17.776128521592,28.537283721592,12.139108,0,2.763369511,11,2,12.303,28.865367721592,11.154856,0.223694,2.763369511,0,0,0,350.1, -1, -1,0,0,1024,1024,1024,1024,268,0,96,4.098,4.101,4.099,0,0,0,6.764,77.72,28.537283721592,10.826772,6,P-GPS,
13600,2021-09-06 02:48:11,47.5726881365211,-122.626661295576,10.826772,10.7611552,17.776128521592,28.537283721592,12.139108,0,2.79935376412,11,2,12.303,28.865367721592,11.154856,0.223694,2.79935376412,0,0,0,350.1, -1, -1,0,0,1024,1024,1024,1024,268,0,96,4.098,4.101,4.099,0,0,0,6.764,77.72,28.537283721592,10.826772,6,P-GPS,
13700,2021-09-06 02:48:11,47.5726883934366,-122.626660869992,10.826772,10.7611552,17.776128521592,28.537283721592,12.139108,0,2.93881243,11,2,12.303,28.865367721592,11.154856,0.223694,2.93881243,0,0,0,350.1, -0.8, -1,0,0,1024,1024,1024,1024,268,0,96,4.098,4.101,4.099,0,0,0,6.764,77.72,28.537283721592,10.826772,6,P-GPS,
13800,2021-09-06 02:48:11,47.572688361149,-122.626660528679,10.826772,10.7611552,17.776128521592,28.537283721592,12.139108,0,2.98604996432,11,2,12.303,28.865367721592,11.154856,0.223694,2.98604996432,0,0,0,350.1, -0.7, -1,0,0,1024,1024,1024,1024,268,0,96,4.098,4.101,4.099,0,0,0,6.764,77.72,28.537283721592,10.826772,6,P-GPS,
13900,2021-09-06 02:48:11,47.5726885975858,-122.62666008792,10.826772,10.7611552,17.776128521592,28.537283721592,12.139108,0,3.12302175348,11,2,12.303,28.865367721592,11.154856,0.223694,3.12302175348,0,0,0,350.1, -0.8, -1,0,0,1024,1024,1024,1024,268,0,96,4.098,4.101,4.099,0,0,0,6.764,77.72,28.537283721592,10.826772,6,P-GPS,
14000,2021-09-06 02:48:12,47.5726887175845,-122.626660015842,10.826772,10.7611552,17.776128521592,28.537283721592,12.139108,0,3.16721794912,11,2,12.303,28.865367721592,11.154856,0.223694,3.16721794912,0,0,0,350.1, -0.8, -1,0,0,1024,1024,1024,1024,268,0,96,4.098,4.101,4.099,0,0,0,6.764,77.72,28.537283721592,10.826772,6,P-GPS,
14100,2021-09-06 02:48:12,47.5726889465202,-122.626659586682,10.826772,10.7611552,17.776128521592,28.537283721592,12.139108,0,3.3002625728,11,2,12.303,28.865367721592,11.154856,0.223694,3.3002625728,0,0,0,350.1, -0.8, -1,0,0,1024,1024,1024,1024,268,0,96,4.098,4.101,4.099,0,0,0,6.764,77.72,28.537283721592,10.826772,6,P-GPS,
14200,2021-09-06 02:48:12,47.572688932673,-122.626659622938,10.826772,10.7611552,17.776128521592,28.537283721592,12.139108,0,3.2904856696,11,2,12.303,28.865367721592,11.154856,0.223694,3.3002625728,0,0,0,350.1, -0.7, -0.9,0,0,1024,1024,1024,1024,268,0,96,4.098,4.101,4.099,0,0,0,6.764,77.72,28.537283721592,10.826772,6,P-GPS,
14300,2021-09-06 02:48:12,47.572689142343,-122.626659219769,10.826772,10.7611552,17.776128521592,28.537283721592,12.139108,0,3.4141405292,11,2,12.291,28.865367721592,11.154856,0.223694,3.4141405292,0,0,0,350.1, -0.7, -0.8,0,0,1024,1024,1024,1024,268,0,96,4.097,4.101,4.099,0,0,0,6.838,77.72,28.537283721592,10.826772,6,P-GPS,
14400,2021-09-06 02:48:12,47.5726893214031,-122.626659224213,10.826772,10.7611552,17.776128521592,28.537283721592,12.139108,0,3.4612862,11,2,12.291,28.865367721592,11.154856,0.223694,3.4612862,0,0,0,350.1, -0.8, -0.9,0,0,1024,1024,1024,1024,268,0,96,4.097,4.101,4.099,0,0,0,6.838,77.72,28.537283721592,10.826772,6,P-GPS,
14500,2021-09-06 02:48:12,47.5726895288471,-122.626658835791,10.826772,10.7611552,17.776128521592,28.537283721592,12.467192,0,3.5817258364,11,2,12.291,28.865367721592,11.154856,0.223694,3.5817258364,0,0,0,350.1, -0.9, -1,0,0,1024,1024,1024,1024,268,0,96,4.097,4.101,4.099,0,0,0,6.838,77.72,28.537283721592,10.826772,6,P-GPS,
14600,2021-09-06 02:48:12,47.5726897148388,-122.626658967319,10.826772,10.7611552,17.776128521592,28.537283721592,12.139108,0,3.6101707192,11,2,12.291,28.865367721592,11.154856,0.223694,3.6101707192,0,0,0,350.1, -0.9, -1.2,0,0,1024,1024,1024,1024,268,0,96,4.097,4.101,4.099,0,0,0,6.838,77.72,28.537283721592,10.826772,6,P-GPS,
14700,2021-09-06 02:48:12,47.5726899244926,-122.626658617992,10.826772,10.7611552,17.776128521592,28.537283721592,12.139108,0,3.7245079932,11,2,12.291,28.865367721592,11.154856,0.223694,3.7245079932,0,0,0,350, -0.9, -1.3,0,0,1024,1024,1024,1024,268,0,96,4.097,4.101,4.099,0,0,0,6.838,77.72,28.537283721592,10.826772,6,P-GPS,
14800,2021-09-06 02:48:12,47.5726899549853,-122.626658868286,10.826772,10.7611552,17.776128521592,28.537283721592,12.139108,0,3.6920276772,11,2,12.291,28.865367721592,11.154856,0.223694,3.7245079932,0,0,0,350.1, -0.8, -1,0,0,1024,1024,1024,1024,268,0,96,4.097,4.101,4.099,0,0,0,6.838,77.72,28.537283721592,10.826772,6,P-GPS,
14900,2021-09-06 02:48:12,47.57269015001,-122.626658573313,10.826772,10.7611552,17.776128521592,28.537283721592,12.467192,0,3.7934056332,11,2,12.291,28.865367721592,11.154856,0.223694,3.7934056332,0,0,0,350.1, -0.7, -1.1,0,0,1024,1024,1024,1024,268,0,96,4.097,4.101,4.099,0,0,0,6.838,77.72,28.537283721592,10.826772,6,P-GPS,
15000,2021-09-06 02:48:13,47.5726903680137,-122.626658768113,10.826772,10.7611552,17.776128521592,28.537283721592,12.467192,0,3.822670726,11,2,12.291,28.865367721592,11.154856,0.223694,3.822670726,0,0,0,350.1, -0.7, -1.1,0,0,1024,1024,1024,1024,268,0,96,4.097,4.101,4.099,0,0,0,6.838,77.72,28.537283721592,10.826772,6,P-GPS,
15100,2021-09-06 02:48:13,47.5726905641866,-122.626658514798,10.826772,10.7611552,17.776128521592,28.537283721592,12.139108,0,3.9175854272,11,2,12.291,28.865367721592,11.154856,0.223694,3.9175854272,0,0,0,350.1, -0.7, -1.1,0,0,1024,1024,1024,1024,268,0,96,4.097,4.101,4.099,0,0,0,6.838,77.72,28.537283721592,10.826772,6,P-GPS,
15200,2021-09-06 02:48:13,47.5726905934923,-122.626658647638,10.826772,10.7611552,17.776128521592,28.537283721592,12.139108,0,3.9049541932,11,2,12.291,28.865367721592,11.154856,0.223694,3.9175854272,0,0,0,350, -0.6, -1.2,0,0,1024,1024,1024,1024,268,0,96,4.097,4.101,4.099,0,0,0,6.838,77.72,28.537283721592,10.826772,6,P-GPS,
15300,2021-09-06 02:48:13,47.5726907724807,-122.626658436207,10.826772,10.7611552,17.776128521592,28.537283721592,12.139108,0,3.9884515712,11,2,12.287,28.865367721592,11.154856,0.223694,3.9884515712,0,0,0,350, -0.5, -1.2,0,0,1024,1024,1024,1024,268,0,95,4.096,4.1,4.097,0,0,0,6.785,77.72,28.537283721592,10.826772,6,P-GPS,
15400,2021-09-06 02:48:13,47.5726910147036,-122.626658463945,10.826772,10.7611552,17.776128521592,28.537283721592,12.139108,0,4.0528544604,11,2,12.287,28.865367721592,11.154856,0.223694,4.0528544604,0,0,0,350, -0.6, -1,0,0,1024,1024,1024,1024,268,0,95,4.096,4.1,4.097,0,0,0,6.785,77.72,28.537283721592,10.826772,6,P-GPS,
15500,2021-09-06 02:48:13,47.5726911944399,-122.626658288431,10.826772,10.7611552,17.776128521592,28.537283721592,12.139108,0,4.131069686,11,2,12.287,28.865367721592,11.154856,0.223694,4.131069686,0,0,0,350.1, -0.7, -0.9,0,0,1024,1024,1024,1024,268,0,95,4.096,4.1,4.097,0,0,0,6.785,77.72,28.537283721592,10.826772,6,P-GPS,
15600,2021-09-06 02:48:13,47.5726914139817,-122.626658449096,10.826772,10.7611552,17.776128521592,28.537283721592,12.139108,0,4.1699804484,11,2,12.287,28.865367721592,11.154856,0.223694,4.1699804484,0,0,0,350.1, -0.7, -0.7,0,0,1024,1024,1024,1024,268,0,95,4.096,4.1,4.097,0,0,0,6.785,77.72,28.537283721592,10.826772,6,P-GPS,
15700,2021-09-06 02:48:13,47.5726915917445,-122.626658308871,10.826772,10.7611552,17.776128521592,28.537283721592,12.139108,0,4.2424870124,11,2,12.287,28.865367721592,11.154856,0.223694,4.2424870124,0,0,0,350, -0.7, -0.9,0,0,1024,1024,1024,1024,268,0,95,4.096,4.1,4.097,0,0,0,6.785,77.72,28.537283721592,10.826772,6,P-GPS,
15800,2021-09-06 02:48:13,47.5726916484474,-122.626658218484,10.826772,10.7611552,17.776128521592,28.537283721592,12.139108,0,4.2724410816,11,2,12.287,28.865367721592,11.154856,0.223694,4.2724410816,0,0,0,350.1, -0.8, -0.9,0,0,1024,1024,1024,1024,268,0,95,4.096,4.1,4.097,0,0,0,6.785,77.72,28.537283721592,10.826772,6,P-GPS,
15900,2021-09-06 02:48:13,47.5726918112288,-122.626658090482,10.826772,10.7611552,17.776128521592,28.537283721592,12.139108,0,4.3387796664,11,2,12.287,28.865367721592,11.154856,0.223694,4.3387796664,0,0,0,350, -0.8, -0.8,0,0,1024,1024,1024,1024,268,0,95,4.096,4.1,4.097,0,0,0,6.785,77.72,28.537283721592,10.826772,6,P-GPS,
16000,2021-09-06 02:48:14,47.5726920551718,-122.626658106999,10.826772,10.7611552,17.776128521592,28.537283721592,12.139108,0,4.4076773064,11,2,12.287,28.865367721592,11.154856,0.223694,4.4076773064,0,0,0,350, -0.9, -0.7,0,0,1024,1024,1024,1024,268,0,95,4.096,4.1,4.097,0,0,0,6.785,77.72,28.537283721592,10.826772,6,P-GPS,
16100,2021-09-06 02:48:14,47.5726922188575,-122.626657999386,10.826772,10.7611552,17.776128521592,28.537283721592,12.139108,0,4.4715224528,11,2,12.287,28.865367721592,11.154856,0.223694,4.4715224528,0,0,0,350.1, -1, -0.6,0,0,1024,1024,1027,1024,268,0,95,4.096,4.1,4.097,0,0,0,6.785,77.72,28.537283721592,10.826772,6,P-GPS,
